cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4	dz5	dz6	dz7	dz8	dz9	dz10	dz11	dz12	dz13	dz14	dz15	dz16	dz17	dz18	dz19	dz20	dz21	dz22	dz23	dz24	dz25	dz26	dz27	dz28	dz29	dz30	dz31	dz32	dz33	dz34	dz35	dz36	dz37	dz38	dz39	dz40	dz41	dz42	dz43	dz44	dz45	dz46	dz47	dz48	dz49
43	1	89808	0	0.0879502	0.0865226	0.99614	0.996264	0.000124541	-0.00085956	0.00729222	0.00475955	0.00104324	-0.00349942	-0.000820776	0.00441173	-0.00100912	-0.00153882	0.00423574	-0.00735517	-0.00327828	0.000250803	-0.00496722	0.00275405	0.00478221	-0.00766948	-0.00208403	0.004732	0.00188818	0.00410403	-0.00299981	0.00731381	-0.00292347	0.00905961	0.000610812	0.000893091	0.00119355	0.00515927	0.000636849	-0.000192952	0.00192775	-0.0105109	0.00250011	0.00206133	-0.00349538	0.000474806	-0.010263	-0.000735765	0.00219153	0.00093524	0.00681269	-0.0045404	-0.00539107	0.0113425	0.00329286	4.60162e-05	-0.00607876	0.000294647	-0.00107705
43	1	93913	0	0.0865226	0.0889326	0.996264	0.996053	-0.000211396	-0.00319717	-0.00494633	0.00119464	-0.00331517	0.000907185	-0.000594843	-0.00238333	-0.000877739	0.00317184	-0.00195506	-0.00180667	0.0031709	-0.00158191	0.00454639	0.00240056	-0.00212364	0.000519997	0.00264834	0.00490688	-0.00232745	0.00183261	-0.00109085	-1.6558e-05	0.000719039	-0.00280475	-0.000515628	0.000567674	-0.00415754	0.000628399	0.00154332	-0.00302275	0.000397106	0.000881745	-0.000175201	-0.00193443	0.00280751	-0.000455865	0.0032764	0.0013207	0.00331081	0.00225855	-0.00129998	0.000204206	0.000978613	-6.89415e-05	0.000695956	-0.000102932	-0.00151275	-0.0016525	-0.000251165
43	1	95455	0	0.0889326	0.0883585	0.996053	0.996104	5.08889e-05	0.000574454	-0.00030114	0.000718699	6.74913e-05	-0.000181026	-0.000136959	0.000303142	-0.000118159	-0.000165871	-9.65612e-05	0.000465421	0.00027495	-0.000201656	0.00131942	-0.000215415	-3.78397e-05	0.0013174	0.000224957	0.00107222	0.00112506	0.000620874	0.000156029	-0.000824568	-0.000177713	-0.000221531	0.000943096	-0.000713677	2.2137e-05	0.000140207	0.000704452	-8.11502e-06	0.000402112	-0.00100815	-0.00113635	-0.00150191	0.000469867	0.000559615	-0.000372853	-0.00138966	-0.00150019	-0.00101341	-0.000350575	0.000914498	-0.000448062	-0.000189033	-0.000654592	0.000109673	-0.000217328	0.000929502	-0.000458709
43	1	98614	0	0.0883585	0.091704	0.996104	0.995804	-0.000301156	0.00649424	-0.00336514	-0.000187761	0.00154857	-0.00484569	0.00352266	0.00315129	-0.00437175	-0.000520545	0.00709187	-0.000222339	-0.00669315	0.0134202	-0.00163817	0.00217964	0.00441949	0.00608312	0.00402175	-0.00516307	-0.00868867	-0.00259285	-0.00308752	-0.00638031	-0.00156466	0.00214468	0.00160824	-0.00705651	-0.000955309	-0.0025837	0.00303617	-0.00377315	-0.00751648	-0.00735991	0.00156808	0.00176905	0.00875409	-0.00385086	-0.00255056	-0.000172068	-0.00566084	0.00372226	-0.000967298	-0.00792929	-0.00511902	-0.000291363	0.00109919	-0.000316378	0.00358007	0.00495533	0.00491115
43	2	20488	0	0.0891573	0.0887258	0.996033	0.996072	3.83835e-05	-0.000116861	-0.00100313	-0.00019428	-9.6954e-05	0.000504126	-0.000880476	8.14794e-05	0.000878319	0.000985323	0.00056708	0.000601337	0.00131595	-0.000545613	-0.00106513	0.000735474	-0.00142615	-0.00159688	0.000870477	0.00125577	0.000605579	-2.18381e-05	0.000238221	0.000489295	0.00145636	-0.000477629	0.000729785	-0.000248239	5.87674e-05	-0.000605997	-0.000257171	-0.000146276	0.000353436	-0.000179944	0.000534928	0.000117007	0.000613556	-0.00069425	0.000546611	-8.01486e-05	9.59504e-05	0.000766934	-0.000484559	0.000783124	0.00083185	-0.000420218	0.00100974	0.000313301	-0.000158532	0.000247895	-0.0002571
43	2	28679	0	0.0887258	0.0957145	0.996072	0.99543	-0.000644294	-0.00480425	-0.00887147	-0.00213289	0.00746622	-0.0104364	-0.000338796	-0.0050261	-0.00961285	0.0081267	0.0240643	0.00988424	-0.00525302	-0.00547624	-0.00753232	0.011865	-0.00164492	0.00181577	0.0198473	-0.00853663	0.0108335	-0.007781	-0.00100292	0.00632395	-0.0124118	-0.00346071	-0.0060745	-0.0121602	0.0143467	-0.0216524	-0.00831819	-0.0014318	0.00275586	-0.0098648	0.00485561	0.015536	-0.00353551	0.0153893	0.00257905	0.00733342	-0.00947473	-0.000617661	-0.00378066	0.00462331	0.00252701	-0.000656605	-0.00109005	-0.00692933	0.00211263	-0.0122093	0.0250254
43	2	33676	0	0.0957145	0.0967991	0.99543	0.995326	-0.000104393	-0.000132442	0.000295601	0.000865603	0.000911648	0.00292511	-0.00124261	0.0014283	-0.000810208	-0.00122176	0.00286723	-0.00164582	-0.000122571	-0.00119759	-0.00111406	-0.00482655	0.00127551	-0.00304959	-0.00315941	-0.000566606	0.00522143	0.00326234	-0.00195544	-0.00174047	0.000158464	0.000770672	0.000893409	0.00471689	8.23286e-05	-2.13919e-05	0.000750132	-0.000413445	0.000898865	-0.0004915	0.00180547	0.00684491	-0.000642658	0.000714112	-0.00154732	-0.00387602	-0.00188649	0.00535185	0.000896566	0.00164183	-0.00329756	-0.00046234	-0.00199514	0.00209543	-0.00339591	0.00131547	0.000428895
43	2	51500	0	0.0967991	0.0980078	0.995326	0.995209	-0.000117723	-0.00164746	-3.42238e-05	0.00167283	-0.0011075	-0.000641048	0.000364076	0.000312068	0.00280188	0.00223922	0.00159918	0.000930453	-0.00276881	0.000254863	-0.000523417	-0.000527461	-0.000522848	0.00129324	-0.000330481	5.99928e-05	0.00174213	-0.00374385	-0.00157998	0.00086061	-0.00392169	0.00118248	0.0012803	0.0010628	-0.00188886	-0.00268618	-0.000493452	-0.000878864	-0.000303051	0.000911024	0.000363549	0.00146549	-0.00275122	0.000198678	-0.00132218	0.00155038	0.000135995	8.84665e-05	-0.00262096	0.00242854	-0.00145445	-0.000184044	-0.000564504	0.000802692	0.00323857	-0.00244801	-0.000133378
43	2	62838	0	0.0980078	0.103346	0.995209	0.994674	-0.000537294	0.00545436	0.00500607	-0.00106746	-0.00316915	-0.00665507	-0.0100136	0.00124805	0.00384246	0.00136391	0.00043776	0.00102722	0.00403001	0.00207475	-0.00292315	0.0117746	-0.00662696	-0.00315953	0.00656126	0.00314588	-0.0020702	0.00288229	0.00263763	0.00472921	-0.00460003	-0.0133459	0.0057256	-0.0131898	-0.00063722	-0.00778245	0.00393107	0.00253964	0.00512294	0.00193773	0.00722667	0.00224572	0.0116998	0.00311171	0.00417343	0.00327582	0.00417985	0.00812987	-4.10829e-05	0.00221642	-2.78524e-05	-0.00183118	-0.000127158	0.000304091	-0.000247243	0.00489813	-0.00398777
43	2	75674	0	0.103346	0.105114	0.994674	0.994491	-0.00018429	-0.000480655	-0.00209491	0.000447614	-0.00306963	-0.00568672	0.00120994	-0.0002155	0.000538335	0.000365354	0.000607544	0.00166204	0.00139043	-0.00116508	0.00160741	0.00134514	0.00155314	0.000920514	-0.00219389	-0.00478158	-0.00174843	0.00328018	0.00158263	0.000174761	-0.000375439	-0.000695896	0.00161834	0.00455152	-0.00264945	-0.00219794	-0.00387272	-0.000751967	0.0019214	-0.00571325	-0.00314928	0.000547186	-0.0010522	0.00312306	0.00092119	0.000799295	0.000960028	0.0020396	-0.00106276	-0.00155438	-0.000240315	0.00349971	-0.00153558	0.000978089	0.000163998	-0.00390236	-0.000960498
43	2	81508	0	0.105114	0.105081	0.994491	0.994494	3.52548e-06	5.0797e-06	0.000101517	0.000136579	0.000151547	4.847e-05	0.000119382	4.27617e-05	-6.15247e-05	-1.10519e-05	6.45504e-05	2.22514e-05	6.78824e-05	-1.77984e-05	-3.05632e-05	0.000104227	-4.93649e-05	2.3627e-05	-0.000166173	9.13302e-05	8.62914e-05	-0.000136228	-5.73852e-05	-4.04339e-05	5.50889e-05	9.0933e-05	-7.5641e-05	7.81603e-05	1.42807e-06	-7.58885e-05	-9.67852e-05	5.25451e-06	-0.000107485	0.000106289	-1.5463e-05	-5.27435e-06	-3.27832e-05	-3.56599e-05	-9.77103e-05	-0.000122904	9.65768e-05	9.50444e-05	-0.000148241	2.19872e-05	3.64073e-05	-9.33689e-05	1.00764e-05	0.000126942	6.86833e-05	5.34076e-05	-3.0336e-05
44	1	1394	0	0.091704	0.0958459	0.995804	0.995417	-0.00038833	-0.000708769	0.000350761	0.000477859	0.000834793	-0.00158789	0.000124617	0.00293015	-0.00213583	-0.00410623	-9.12523e-06	-0.00160682	0.00292781	0.000920366	0.00190415	-0.000520496	0.005605	-0.00140008	-0.0034306	0.000899943	0.00138635	0.00240302	-0.00322632	0.000824355	5.28444e-05	-0.000510735	0.000552778	0.00204822	0.00268547	0.00251826	0.000182816	-0.00114056	0.000878313	-0.0012689	-0.00146283	0.000785861	0.00189675	0.000379951	-0.000736884	0.00435362	-0.00226864	0.00390411	0.00412126	-0.000648593	0.00148784	-0.00141032	0.00224642	0.000912746	-0.000789965	0.00290425	0.000166514
44	1	4467	0	0.0958459	0.0956991	0.995417	0.995431	1.40631e-05	0.000704002	-0.000758618	-0.000299691	-0.000579958	-0.000559549	-0.000362874	0.000277528	0.000135801	-0.000288745	0.00146318	-0.00156734	-0.000486988	-0.00035055	-0.00048182	-0.000938056	0.000724304	-0.00100869	0.000510095	0.000531593	-0.00100885	7.40826e-05	0.00056282	0.000154652	-0.000643882	0.00117466	-0.000389263	0.000471058	0.000793647	-0.00048156	0.00016176	9.82706e-05	-0.00122035	-0.000376655	-0.000965405	0.00120305	0.00013624	0.000395695	0.000347961	-7.91889e-05	-0.000581385	-0.000514134	-0.000115403	-0.000535745	0.00105257	0.000594677	-0.000743825	-0.000176227	0.00035267	-8.61494e-05	0.000295617
44	1	20967	0	0.0956991	0.0979859	0.995431	0.995211	-0.000221439	0.00485038	0.00741856	0.0018116	0.000255512	0.00710394	0.00341806	0.00144627	-0.00777066	-0.00117751	0.00479722	0.00111452	0.00351333	-0.00774549	-0.00757423	-0.000127651	-0.0164398	0.0022348	0.00385496	0.00386321	0.000171326	0.00951528	0.0126558	-0.000858389	-0.00139771	0.000426766	0.00417804	0.00420621	-0.00674553	-0.00498702	0.00175655	0.00805531	0.00499669	0.00113141	0.00200505	0.00150022	0.00680666	0.00734559	0.00175321	-0.00843028	-0.0019954	-0.003418	0.0125049	-0.00133813	0.00197416	0.00407128	-0.00299213	0.0136461	0.0171205	0.00150005	-0.00807602
44	1	28451	0	0.0979859	0.0952442	0.995211	0.995475	0.000264928	0.00208626	0.00110245	-0.000576395	0.00752567	-0.00230448	0.00332579	-0.000173423	0.00208407	-0.000716382	0.000109174	0.00127838	0.00134453	-0.00260907	-0.00518823	0.00547981	-0.00276933	-0.00270477	-0.00215583	-0.0040671	0.00451158	-0.00728871	0.000840959	-0.0042241	-0.000280204	-0.00374132	-0.00286178	-0.00465099	0.00103729	0.00482917	0.000564938	0.00248845	-0.00186896	-0.00421141	-0.00300506	-0.0032903	-0.00420786	0.000610719	-0.00135994	0.00637632	-0.00383949	0.0018764	-0.00135651	-0.000457756	-0.00675529	-0.00509391	0.00178465	-0.00515038	-0.000345197	0.0072349	0.00437637
44	1	30228	0	0.0952442	0.0952944	0.995475	0.99547	-4.78216e-06	0.000587752	-0.00150352	-0.00125876	2.30815e-05	-5.43589e-06	-0.000656891	-0.000104237	0.000211694	-0.000796805	0.000616798	0.000242289	-4.72305e-05	-0.000262059	0.000212229	0.00104763	-0.000291886	-0.00036845	0.000405122	0.000426347	0.00122644	-0.000104432	-0.00178479	-2.21202e-05	-0.000168224	-0.00101521	-0.000631905	-7.83571e-08	0.00102683	-0.00084631	0.000296583	-0.000744856	-0.00105109	-0.000243193	-0.000796354	-0.000103193	-0.000436784	0.000846413	-0.000141793	0.000831259	-0.000239155	0.000741186	-0.000273438	-0.000171677	0.000290329	-0.000113466	-9.11585e-05	-0.000108359	-0.00048096	0.000545119	-0.000166063
44	1	31777	0	0.0952944	0.0936131	0.99547	0.995628	0.000158818	0.00360059	-0.00399213	-0.00150763	-0.00174573	-0.00015159	-0.00567507	0.00616454	0.000522585	-0.00115785	-0.000202438	0.0028761	0.00298095	-0.00387192	0.00236627	0.00221981	-0.00177675	0.00584508	-0.00792894	-0.00581606	-0.000674651	-0.00785475	-0.00215909	-0.00659562	0.00399663	-0.00514227	-0.000861036	-0.00924643	0.00128789	-0.00621212	-0.00294991	0.00142797	0.00590677	-0.00465473	0.00455695	0.00438296	0.00237703	0.00065187	-0.00652983	0.00570354	-0.00320962	-0.00613627	0.00445349	-0.0051131	0.00926096	-0.00147981	-0.00386945	0.00267147	-0.00165954	-0.0053067	-0.00013684
44	1	32177	0	0.0936131	0.0931798	0.995628	0.995668	4.0465e-05	-0.000430588	0.00678379	0.000393073	0.00017228	-0.000519183	0.00120053	0.00291489	-0.00419928	5.94076e-05	-0.000161122	-0.00166688	0.000995307	0.000192432	-0.0023342	-0.00647576	-0.00327718	-0.0018893	-0.000426228	0.0014144	-0.000973969	-0.00387082	0.00442103	-0.0021336	-0.00293647	-0.00712367	-0.00388961	-0.00186232	0.00145205	0.00273552	-0.000211816	-0.00773697	-0.00901193	-0.00529617	0.00199949	-0.0022785	0.00249229	-0.000200268	0.00397993	-0.0012399	-0.00254693	0.000108629	0.00149753	-0.00305785	0.00473475	0.00126322	-0.00152215	-0.00357349	-0.00295566	0.00274465	-0.000565563
44	1	42882	0	0.0931798	0.0921767	0.995668	0.995761	9.29705e-05	-0.000196914	0.000939798	-0.000853944	0.000347628	-0.000226691	0.000570621	-0.00199763	0.000761437	0.000698517	-0.000514237	0.00160065	0.000962529	0.0012971	0.000617241	0.000423051	-0.000905254	-0.000185501	-0.000527393	0.00067162	0.00200933	-3.15805e-05	-0.000348453	-0.000198934	-0.000943343	0.00119738	0.00219335	0.00200062	0.000246658	0.000684206	-0.000149424	0.000287117	0.00121393	-0.0019265	0.000579564	-0.000180799	-0.000371054	-0.00089154	-0.000987186	-0.000673682	0.000686682	0.00103558	6.43109e-05	-0.000158025	0.00116931	-0.00182685	0.00147123	8.8798e-05	-0.00135696	-0.00190329	0.00153206
44	1	45345	0	0.0921767	0.0913204	0.995761	0.995839	7.85724e-05	-0.000314934	-0.000788097	-0.000456031	-0.000607749	7.5463e-05	-5.33636e-05	-0.000133498	0.00155408	-0.00100485	0.000816739	0.000298425	0.000892614	0.00104391	-8.03122e-05	-0.000507368	-0.000115138	-0.00142293	-0.000227073	0.00125915	-0.000340824	0.00268887	0.000627292	0.00125477	-0.00036585	0.000403142	-0.000124959	7.25483e-05	0.00122559	-0.000961333	-0.000277401	-0.000917884	0.00134979	-0.000427412	-0.000174232	-0.000735287	0.00101343	0.000412501	0.00185217	1.91549e-05	-7.68178e-05	0.000794572	-0.000500328	0.000612496	-0.000140299	-0.00131695	-0.00122599	0.00119594	0.000509227	-0.000262229	0.00115014
44	1	73098	0	0.0913204	0.0913303	0.995839	0.995838	-9.07917e-07	2.07634e-05	2.48363e-05	2.8858e-06	6.57865e-06	2.88135e-06	1.99078e-05	-2.3627e-06	1.22689e-05	1.4098e-05	3.07788e-06	2.47804e-05	-1.04823e-05	-3.71876e-05	-1.25492e-05	2.56132e-05	7.16838e-07	-2.9551e-05	-1.02104e-05	1.38197e-05	4.33927e-07	-1.82156e-05	3.43448e-05	-1.96546e-05	-1.73758e-05	4.34586e-07	-4.3707e-05	3.3927e-05	-2.78911e-05	-2.10316e-06	-2.45361e-05	-1.72065e-06	1.83359e-06	9.68237e-06	-2.95039e-05	-4.09272e-06	-8.37957e-06	9.54727e-06	-4.53757e-06	7.19479e-06	3.10109e-05	1.07768e-05	5.53883e-06	-1.34833e-05	3.47233e-05	8.43091e-06	1.64301e-05	-1.82038e-05	1.33746e-05	-1.00654e-05	1.80271e-05
44	1	79850	0	0.0913303	0.0921326	0.995838	0.995765	-7.35906e-05	-0.0164555	0.0019463	0.00504997	0.000131708	0.00100569	-0.00909568	0.00226684	0.0119252	-0.00846753	-0.00896409	0.000964535	-0.00819287	-0.00656555	0.00308556	0.00124832	0.00202183	-0.00103351	0.00338864	-0.00693356	-0.000190021	0.00166203	-0.00532437	-0.000642684	0.00194728	-0.0011448	-0.00659952	0.00178513	0.000737099	0.00455299	-0.00148822	-0.0041429	-0.00265034	-0.00455986	0.00877973	0.0023162	-0.00463464	-0.0123203	-0.00276022	0.00287662	0.00451318	0.00516648	-0.0111287	0.011353	0.0147007	0.00333849	-0.0102376	-0.006641	0.00875285	-0.00184759	0.00334608
44	1	92978	0	0.0921326	0.0921568	0.995765	0.995763	-2.23325e-06	0.000136878	0.000179698	-6.24024e-05	0.000177017	-0.000241022	0.000104626	7.82701e-05	5.2639e-05	0.000113017	2.0306e-05	-7.38506e-05	-4.39216e-05	5.87545e-05	-4.00005e-05	-0.000151272	0.000215406	-3.20153e-05	-4.2006e-05	1.49292e-05	2.05464e-05	0.000258592	8.02767e-05	-5.88886e-05	3.04505e-05	-0.000139239	7.60609e-06	-0.000258476	0.000125209	6.94792e-05	-3.63135e-05	-0.000177214	6.79274e-05	-9.84418e-05	6.81502e-08	-0.000117574	-6.16038e-05	0.00014484	0.000129031	-5.83366e-05	-7.70036e-05	7.98958e-05	-3.92282e-05	0.000247911	0.000100187	0.000112928	8.8564e-05	-0.000158071	-3.24675e-06	-0.000176789	-1.03072e-05
44	1	95944	0	0.0921568	0.096699	0.995763	0.995336	-0.000428813	0.0123002	0.00452433	0.00145981	-0.00926922	0.0135067	0.00991142	-0.00298992	0.0141599	0.0200697	-0.00209416	-0.0099844	-0.000455779	-0.00385223	0.0112799	0.00886514	0.0114133	-0.00184203	0.00980125	0.00195929	-0.0042469	-0.0028519	-0.00320719	0.00525238	-0.00515876	0.00708202	-0.00362396	0.00585008	0.000256961	-0.0013751	0.000177471	-0.0048056	0.00391881	-0.00196285	0.00551454	0.0158256	-0.0101183	0.0101674	-0.0180399	-0.000232326	-0.00354684	0.00376171	0.00399817	0.00102029	0.00514111	-0.00650355	-0.00998595	0.00612307	0.0034717	-0.00287483	0.00856316
44	2	2992	0	0.105081	0.105861	0.994494	0.994412	-8.22628e-05	-0.000495623	-0.000754289	0.001286	0.000144825	0.000106135	0.000887903	0.00105374	-0.000526008	-0.00137083	-0.00125954	0.00230032	-0.00315496	-0.00100328	0.00353201	0.00107954	-0.00146307	0.00052549	0.00107482	-0.000581774	0.00307154	-0.00236072	0.00241469	0.00276187	-0.000636103	-0.00453943	0.00214758	-0.0010868	0.00203986	-0.00139347	-0.00102544	0.00466439	0.00142807	0.00245378	0.000789704	-0.00373722	-0.00227888	0.00268175	-0.00117927	0.00144459	0.00174319	0.00060356	0.00316977	0.000126542	-0.00285317	0.002248	-0.00265484	0.00072789	0.000979161	0.000472236	-0.00322637
44	2	15770	0	0.105861	0.108099	0.994412	0.994174	-0.000239404	-0.000355875	0.000300252	0.0042896	-0.00358606	-0.00258597	-0.000941072	0.000806167	-0.00572515	-0.00450822	-0.00259049	-0.00754113	0.00228015	0.000890951	-8.37239e-05	0.00353839	0.000958002	0.000959716	0.00185205	0.00365823	-0.00597796	-0.00183023	-0.00393638	0.0034319	0.00242951	-0.00189062	0.000783694	0.00163979	-0.00543881	0.00782192	0.000553034	0.00275023	0.00182005	-0.000436098	0.00858142	0.00583943	-0.00204394	-0.00104147	-0.00352105	0.00318905	0.0013957	-0.00215837	0.000370973	-0.00683551	-0.00267114	-0.00457488	-0.000681119	-0.00390406	0.000264254	0.00139471	0.00515562
44	2	17151	0	0.108099	0.108561	0.994174	0.994125	-5.0085e-05	0.00776736	0.00522148	-0.000896897	-0.00290132	0.0141025	0.0108337	-0.00340496	0.000996443	0.000240015	-0.00511515	-0.0169511	0.00559389	0.00906294	0.000127672	-0.000698003	-0.00523563	0.000231056	-0.000718541	-0.00799074	0.000622434	-0.0125229	0.00871378	-0.00787083	0.00360906	0.00138559	0.0221546	-0.0142183	0.00608994	-0.00382901	0.00164683	0.00817161	0.00491728	-0.00955705	-0.00793256	-0.0172825	0.00911066	-0.000560653	0.00923038	-0.0095136	-0.00376661	-0.00806479	-0.0118949	-0.00131552	0.0037357	0.00791888	0.00789448	-0.000194943	-0.00553608	0.000250937	-0.00315594
44	2	37748	0	0.108561	0.108181	0.994125	0.994166	4.12244e-05	0.00344404	-0.00111934	0.000274666	0.00361103	-0.000296581	-0.00706845	0.00277097	0.00147202	-0.00571099	-0.00280945	0.00173078	-0.00181105	-0.00175516	0.00341254	-0.000416921	0.00474276	-0.00222712	0.000982093	0.000719175	-0.000304854	0.00307534	0.0037716	0.00384744	-0.000995408	-0.000859772	0.00475989	0.000672318	-0.00229033	-0.00201518	0.00198189	0.00225476	0.000101547	-0.00221133	9.00689e-05	0.00146555	-9.66934e-05	0.000756997	0.0014139	-0.000911081	-0.00248182	0.000199735	0.00176744	-0.00163884	0.00497559	0.0028009	0.000891165	0.00631516	-0.00255543	0.00175262	-0.00214393
44	2	38952	0	0.108181	0.111859	0.994166	0.993763	-0.000404577	0.000744445	0.00148068	-0.00480688	-0.00525471	0.00266965	-0.00271168	-0.00189856	-0.000666506	-0.000100404	0.00682922	-0.00102943	0.00131447	0.00516502	-0.00586841	-0.0016573	0.000472936	0.000420471	0.00111747	-0.000346335	-0.00603695	0.00252803	0.0029664	0.00211989	0.000133079	0.00483445	0.00105143	-0.00198718	-0.0026583	-0.00195056	-0.000333655	-0.00066792	-0.00835505	-0.000704395	-0.00189065	-0.0019026	-0.00202328	0.000310896	0.00313318	0.000748923	-0.00324933	-0.00138712	0.00162916	0.00411183	-0.00489474	0.00366606	0.00377204	-0.00213995	-0.00164737	0.00156223	0.000226762
44	2	46523	0	0.111859	0.102473	0.993763	0.994763	0.00100639	-0.00934738	-0.00162422	0.0151641	-0.00957901	-0.012104	0.0256998	0.0161678	0.0103784	0.00424573	-0.00237036	0.000901574	-0.00959971	-0.0179814	-0.00257843	-0.0101164	0.00411582	0.0174239	-0.0112092	0.000627552	0.00476075	-0.00217238	-0.00570156	-0.000930346	0.0157265	-0.00636676	-0.0156706	0.00416462	-0.00449466	0.0185373	-0.00459849	-0.00507582	0.00206795	0.00813096	-0.00897649	0.0136822	-0.00106302	-0.0129075	0.00369741	0.00501073	0.00456149	0.0140725	0.00501367	-0.00200422	-0.00945419	0.00331978	-0.0107929	0.00851507	0.00679012	-0.0167627	0.00961994
44	2	57370	0	0.102473	0.10104	0.994763	0.994908	0.000145819	-0.00169172	0.000764512	-0.00199625	0.00086818	-0.00362648	-0.00230417	-0.0034	-0.00430431	0.00829719	0.000571796	-0.00157171	-0.00108789	0.000977103	0.00228696	-0.00647209	-0.00427401	-0.00363042	-0.00177988	0.000666772	0.00396617	0.000862121	0.00112431	-0.00125427	-0.000362024	0.0023113	-0.00649742	0.0014278	0.00337423	0.00189503	-0.00348438	-0.00682464	0.000120361	0.00305355	-0.00504849	0.00401579	0.00546844	-0.00316123	0.00344389	0.00336987	-0.00536307	0.00119957	0.00150242	0.00169965	0.000999345	-0.00206754	0.00601816	0.00219602	0.00357026	-0.00312685	-0.00229809
44	2	64265	0	0.10104	0.101113	0.994908	0.994901	-7.39375e-06	-0.00157658	0.00218808	-0.000176387	0.000167796	0.000860051	0.00323514	-0.00202986	0.00115973	9.42907e-05	-0.00198107	0.00258754	0.00123205	0.000364822	-8.68418e-06	-8.91267e-05	0.000849242	-7.92751e-05	-6.83053e-06	0.00135803	0.000460042	0.00399605	0.00134608	0.00189447	0.000786274	-0.0020186	-0.00208451	0.0011037	-0.00157166	-0.00206003	0.00184317	-0.00207025	-0.00281655	0.000975258	-0.00154572	-0.00173673	-0.000603728	-0.000140322	0.00104126	-0.00142608	-0.000592072	-0.00286029	0.00014421	-0.000627251	-0.00309309	0.00167687	-0.000967969	-0.00204233	-0.00242376	0.00279179	-0.000623176
44	2	88936	0	0.101113	0.101834	0.994901	0.994828	-7.31595e-05	0.00249488	0.00198803	0.000228899	0.00126754	-8.99861e-05	0.00143616	0.000225686	0.000555229	0.000301557	-0.00269189	-0.00275746	-0.000943908	0.00170337	-0.000964916	-0.000170825	-0.000186947	-0.00116998	-0.00045542	0.000499178	0.000196659	0.000755787	-0.00104158	0.000536459	0.000194054	-0.000660653	-0.00081009	-0.00282379	-0.00121999	0.00133052	-0.00320801	-0.00114968	-0.000818948	0.00117427	-0.000281249	0.000501584	0.000276513	0.000404868	-0.000666785	0.00105081	4.7507e-05	0.000199925	-0.000473037	5.68538e-05	0.00243294	-0.00129295	-0.000134001	-0.00103295	0.00127965	0.000332089	-0.00303736
44	2	96264	0	0.101834	0.101721	0.994828	0.99484	1.14703e-05	-0.000123716	-4.48391e-05	9.25776e-05	9.33517e-05	-0.000117961	-8.0702e-05	9.8172e-05	-4.84725e-05	0.000154152	-0.000217222	-0.000104424	-0.000107691	-8.27945e-05	-0.000383749	0.000136362	6.20281e-05	-0.00019513	2.99909e-05	4.61292e-06	-0.000102989	-0.000263378	-6.74974e-05	-0.000148574	7.45178e-05	-0.000109992	4.16742e-05	0.000182307	4.00769e-05	-4.81834e-06	5.61393e-05	8.90048e-05	-0.000239733	-5.06595e-05	-0.000305886	0.000185812	8.14017e-05	0.000152077	0.000126842	-0.000188079	-0.000167208	-5.90015e-05	-0.00022223	0.000192726	3.08062e-05	-0.00016108	0.000184879	2.27345e-05	-0.000116526	-0.000290972	-0.000205662
45	1	16267	0	0.096699	0.0966664	0.995336	0.995339	3.15255e-06	0.000256161	7.91576e-05	0.000274053	-0.000153299	0.000273793	0.000168571	7.8986e-05	1.1526e-06	0.00012615	6.34188e-05	2.81565e-06	0.000372166	5.15294e-05	-0.000206653	-1.79027e-06	-5.46327e-05	-0.000222229	0.000168492	0.000197467	-2.95351e-05	-0.000261368	2.63901e-06	9.28898e-05	8.54305e-05	7.1478e-05	-6.54377e-05	0.000160027	-2.28711e-05	0.000255361	-6.26397e-05	-2.93097e-05	9.75456e-05	-2.5858e-05	0.000100733	0.000282295	-0.000265581	-0.00015681	0.000118278	-0.000159519	0.000142319	2.50887e-05	0.000131744	-0.000200887	6.45698e-05	-0.000156139	-0.000113356	-5.35816e-06	-0.000377551	2.05931e-05	0.000101901
45	1	23417	0	0.0966664	0.095585	0.995339	0.995442	0.00010395	0.00142804	-0.000970867	1.20865e-05	0.00312721	-0.00493311	0.00189794	-0.00398657	-0.00284634	0.00202392	-0.00519875	0.00332477	-0.00212687	0.000922338	-0.00566191	0.000646356	8.76828e-05	-0.00349168	0.00228275	0.000191336	0.00411635	-0.00144127	-0.000686048	-0.000801763	0.000775832	0.00127196	-0.00151266	0.00423948	0.00352465	0.00328951	-0.00198273	0.00204762	0.0007626	0.000720983	0.00402012	-0.00163229	0.000303443	0.000546441	0.00152553	-0.00101821	-0.00280073	-0.0054551	0.000548634	0.000681778	0.00315968	0.000584371	-0.002253	-0.00416719	0.00220868	-0.00119722	0.000795143
