cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0
44	2	19972	0	0.00614766	0.0246608	0.999981	0.999696	-0.000285141	-0.0308085
44	2	32159	0	0.0246608	0.00108059	0.999696	0.999999	0.000303541	0.0257414
44	2	36097	0	0.00108059	0.0159628	0.999999	0.999873	-0.000126814	0.0148822
44	2	41555	0	0.0159628	0.00649562	0.999873	0.999979	0.000106315	-0.00946718
44	2	43507	0	0.00649562	0.00827396	0.999979	0.999966	-1.31326e-05	0.00177835
44	2	64975	0	0.00827396	0.0104086	0.999966	0.999946	-1.99402e-05	0.00213465
44	2	70126	0	0.0104086	0.0149197	0.999946	0.999889	-5.71277e-05	0.0045111
44	2	79179	0	0.0149197	0.00716095	0.999889	0.999974	8.5663e-05	-0.00775877
44	2	87842	0	0.00716095	0.0171523	0.999974	0.999853	-0.000121454	0.00999137
44	2	96165	0	0.0171523	0.0328179	0.999853	0.999462	-0.000391328	0.0156655
45	1	4419	0	0.00300692	0.0200306	0.999995	0.999799	-0.000196073	-0.0170237
45	1	9953	0	0.0200306	0.0225137	0.999799	0.999747	-5.28183e-05	0.0425443
45	1	15211	0	0.0225137	0.0403296	0.999747	0.999187	-0.000559651	0.017816
45	1	16809	0	0.0403296	0.0150362	0.999187	0.999887	0.000700441	-0.0252934
45	1	18659	0	0.0150362	0.0198172	0.999887	0.999804	-8.3313e-05	0.00478098
45	1	23951	0	0.0198172	0.0255031	0.999804	0.999675	-0.000128835	-0.0453202
45	1	25189	0	0.0255031	0.000442586	0.999675	1	0.000325159	0.0250605
45	1	27470	0	0.000442586	0.0163539	1	0.999866	-0.000133618	0.0167965
45	1	37575	0	0.0163539	0.00546983	0.999866	0.999985	0.000118773	-0.0218237
45	1	61378	0	0.00546983	0.0258059	0.999985	0.999667	-0.000317962	-0.020336
45	1	62383	0	0.0258059	0.00653927	0.999667	0.999979	0.000311639	0.0192666
45	1	81383	0	0.00653927	0.0141538	0.999979	0.9999	-7.87803e-05	-0.00761449
45	1	82631	0	0.0141538	0.0128757	0.9999	0.999917	1.72731e-05	0.0270294
45	1	88425	0	0.0128757	0.00769227	0.999917	0.99997	5.33074e-05	-0.0205679
45	1	96448	0	0.00769227	0.00810672	0.99997	0.999967	-3.27396e-06	-0.000414453
45	2	723	0	0.0328179	0.00427279	0.999462	0.999991	0.000529518	-0.0370906
45	2	12729	0	0.00427279	0.000563528	0.999991	1	8.96961e-06	0.00483631
45	2	35802	0	0.000563528	0.0102628	1	0.999947	-5.25024e-05	0.00969928
45	2	37137	0	0.0102628	0.00712404	0.999947	0.999975	2.7287e-05	-0.0173868
45	2	46288	0	0.00712404	0.00944306	0.999975	0.999955	-1.92095e-05	-0.00231902
45	2	53946	0	0.00944306	0.00540965	0.999955	0.999985	2.9954e-05	0.0148527
45	2	70012	0	0.00540965	0.0251328	0.999985	0.999684	-0.000301152	0.0197232
45	2	75055	0	0.0251328	0.00846861	0.999684	0.999964	0.00028001	-0.0166642
46	1	5620	0	0.00810672	0.0429531	0.999967	0.999078	-0.00088923	0.0510598
46	1	7469	0	0.0429531	0.00228063	0.999078	0.999997	0.000920308	-0.0452337
46	1	23725	0	0.00228063	0.00999795	0.999997	0.99995	-4.73778e-05	0.0122786
46	1	31277	0	0.00999795	0.0170321	0.99995	0.999855	-9.50615e-05	-0.02703
46	1	44964	0	0.0170321	0.024407	0.999855	0.999702	-0.000152794	-0.00737497
46	1	48817	0	0.024407	0.016104	0.999702	0.99987	0.000168197	0.00830308
46	1	49765	0	0.016104	0.0155713	0.99987	0.999879	8.43594e-06	0.00053265
46	1	51212	0	0.0155713	0.00106544	0.999879	0.999999	0.000120672	0.0166367
46	1	55027	0	0.00106544	0.0234101	0.999999	0.999726	-0.000273412	-0.0244756
46	1	60908	0	0.0234101	0.0161632	0.999726	0.999869	0.000143402	0.0072469
46	1	67480	0	0.0161632	0.0273779	0.999869	0.999625	-0.000244121	0.0435412
46	1	67790	0	0.0273779	0.0189021	0.999625	0.999821	0.000196149	-0.00847579
46	1	69864	0	0.0189021	0.0216648	0.999821	0.999765	-5.60355e-05	-0.040567
46	1	76697	0	0.0216648	0.0240698	0.999765	0.99971	-5.49943e-05	0.0457347
46	1	78368	0	0.0240698	0.00996839	0.99971	0.99995	0.000240023	-0.0340382
46	2	1420	0	0.00846861	0.0324028	0.999964	0.999475	-0.000488991	-0.0408714
46	2	4760	0	0.0324028	0.0155752	0.999475	0.999879	0.000403758	0.0168276
46	2	7813	0	0.0155752	0.0141198	0.999879	0.9999	2.16095e-05	0.00145542
46	2	14185	0	0.0141198	0.00224321	0.9999	0.999997	9.71726e-05	0.016363
46	2	19332	0	0.00224321	0.0233823	0.999997	0.999727	-0.000270813	0.0211391
46	2	22795	0	0.0233823	0.0111427	0.999727	0.999938	0.000211308	-0.034525
46	2	25506	0	0.0111427	0.0121896	0.999938	0.999926	-1.22133e-05	-0.0010469
46	2	47596	0	0.0121896	0.019121	0.999926	0.999817	-0.000108507	-0.00693139
46	2	48326	0	0.019121	0.015466	0.999817	0.99988	6.32099e-05	0.00365501
46	2	65849	0	0.015466	0.0235645	0.99988	0.999722	-0.000158032	-0.00809851
46	2	69548	0	0.0235645	0.0172939	0.999722	0.99985	0.000128112	0.00627064
46	2	77325	0	0.0172939	0.0137926	0.99985	0.999905	5.4423e-05	0.00350131
46	2	98921	0	0.0137926	0.0126784	0.999905	0.99992	1.47468e-05	0.0264709
47	1	13872	0	0.00996839	0.00425903	0.99995	0.999991	4.06156e-05	0.00570937
47	1	46280	0	0.00425903	0.00562051	0.999991	0.999984	-6.72541e-06	-0.00136149
47	1	59325	0	0.00562051	0.0198002	0.999984	0.999804	-0.000180213	0.0254208
47	1	66916	0	0.0198002	0.0100786	0.999804	0.999949	0.000145246	-0.0298788
47	1	82240	0	0.0100786	0.0334901	0.999949	0.999439	-0.000509873	0.0435686
47	1	89440	0	0.0334901	0.0406025	0.999439	0.999176	-0.000263453	-0.0740925
47	1	93918	0	0.0406025	0.0138555	0.999176	0.999904	0.000728558	0.054458
47	1	98142	0	0.0138555	0.00491879	0.999904	0.999988	8.38934e-05	-0.00893669
47	2	2681	0	0.0126784	0.000386394	0.99992	1	8.02991e-05	-0.012292
47	2	2739	0	0.000386394	0.00785121	1	0.999969	-3.07456e-05	0.00746482
47	2	10906	0	0.00785121	0.0101287	0.999969	0.999949	-2.04748e-05	-0.01798
47	2	52171	0	0.0101287	0.00751756	0.999949	0.999972	2.30391e-05	0.0176463
47	2	53201	0	0.00751756	0.0046357	0.999972	0.999989	1.75122e-05	-0.0121533
47	2	67938	0	0.0046357	0.0014879	0.999989	0.999999	9.63798e-06	0.0061236
47	2	70073	0	0.0014879	0.0166072	0.999999	0.999862	-0.000136784	-0.0180951
47	2	80834	0	0.0166072	0.00284972	0.999862	0.999996	0.000133849	0.0137575
47	2	81552	0	0.00284972	0.0129487	0.999996	0.999916	-7.97711e-05	0.0157984
47	2	88206	0	0.0129487	0.00523243	0.999916	0.999986	7.0148e-05	-0.0181812
48	1	14571	0	0.00491879	0.0121213	0.999988	0.999927	-6.13633e-05	-0.0170401
48	1	18038	0	0.0121213	0.0165668	0.999927	0.999863	-6.37645e-05	0.028688
48	1	20565	0	0.0165668	0.00790977	0.999863	0.999969	0.000105952	-0.0244765
48	1	44945	0	0.00790977	0.00187783	0.999969	0.999998	2.95196e-05	0.0097876
48	1	57705	0	0.00187783	0.00363766	0.999998	0.999993	-4.85315e-06	0.00175983
48	1	61754	0	0.00363766	0.000487722	0.999993	1	6.49736e-06	-0.00412538
48	1	71110	0	0.000487722	0.00161928	1	0.999999	-1.1921e-06	0.002107
48	2	9415	0	0.00523243	0.00307777	0.999986	0.999995	8.95289e-06	0.0083102
48	2	10389	0	0.00307777	0.0153716	0.999995	0.999882	-0.000113401	0.0122939
48	2	13685	0	0.0153716	0.0104423	0.999882	0.999945	6.36251e-05	-0.00492937
48	2	20401	0	0.0104423	0.025366	0.999945	0.999678	-0.00026716	-0.0358082
48	2	36135	0	0.025366	0.0292976	0.999678	0.999571	-0.000107452	0.0546635
48	2	38848	0	0.0292976	0.028527	0.999571	0.999593	2.22785e-05	-0.0578246
48	2	45412	0	0.028527	0.0142723	0.999593	0.999898	0.000305092	0.0142547
48	2	47446	0	0.0142723	0.0173918	0.999898	0.999849	-4.9387e-05	-0.0031195
48	2	59772	0	0.0173918	0.0128572	0.999849	0.999917	6.85861e-05	0.00453461
48	2	59790	0	0.0128572	0.0215931	0.999917	0.999767	-0.000150465	0.0344503
48	2	72628	0	0.0215931	0.0214568	0.999767	0.99977	2.93353e-06	-0.000136285
48	2	84625	0	0.0214568	0.000321656	0.99977	1	0.000230172	-0.0217784
49	1	10564	0	0.00161928	0.00870884	0.999999	0.999962	-3.66103e-05	-0.0103281
49	1	28373	0	0.00870884	0.0183533	0.999962	0.999832	-0.000130492	0.0270622
49	1	32391	0	0.0183533	0.0085661	0.999832	0.999963	0.000131742	-0.00978723
49	1	40410	0	0.0085661	0.00108626	0.999963	0.999999	3.60997e-05	-0.00965236
49	1	61147	0	0.00108626	0.022426	0.999999	0.999749	-0.000250841	0.0235122
49	1	63477	0	0.022426	0.0381428	0.999749	0.999273	-0.000475862	0.0157169
49	1	64997	0	0.0381428	0.00621948	0.999273	0.999981	0.000708347	-0.0443623
49	1	74145	0	0.00621948	0.00715778	0.999981	0.999974	-6.27591e-06	-0.000938298
49	1	77664	0	0.00715778	0.0109508	0.999974	0.99994	-3.43428e-05	-0.00379305
49	1	85205	0	0.0109508	0.0136961	0.99994	0.999906	-3.3831e-05	0.0246469
49	2	31227	0	0.000321656	0.00433498	1	0.999991	-9.34424e-06	0.00465663
49	2	53062	0	0.00433498	0.0257653	0.999991	0.999668	-0.000322478	-0.0301003
49	2	64273	0	0.0257653	0.00216687	0.999668	0.999998	0.000329633	0.0235985
49	2	65043	0	0.00216687	0.00293109	0.999998	0.999996	-1.94798e-06	-0.000764222
49	2	68860	0	0.00293109	0.00578832	0.999996	0.999983	-1.24566e-05	0.0087194
49	2	90210	0	0.00578832	0.0240377	0.999983	0.999711	-0.000272115	-0.029826
49	2	96577	0	0.0240377	0.0108648	0.999711	0.999941	0.00022991	0.0131729
49	2	97815	0	0.0108648	0.00609977	0.999941	0.999981	4.04189e-05	0.0169645
50	1	4189	0	0.0136961	0.0142236	0.999906	0.999899	-7.36332e-06	0.000527466
50	1	10198	0	0.0142236	0.0102333	0.999899	0.999948	4.8796e-05	-0.0244569
50	1	17555	0	0.0102333	0.0199417	0.999948	0.999801	-0.000146465	-0.00970841
50	1	22411	0	0.0199417	0.0236747	0.999801	0.99972	-8.14065e-05	-0.00373299
50	1	26766	0	0.0236747	0.0112007	0.99972	0.999937	0.000217542	0.012474
50	1	28270	0	0.0112007	0.0218311	0.999937	0.999762	-0.000175556	0.0330318
50	1	32826	0	0.0218311	6.24704e-05	0.999762	1	0.000238326	-0.0217687
50	1	38124	0	6.24704e-05	0.0250554	1	0.999686	-0.000313835	-0.0251179
50	1	39462	0	0.0250554	0.00766565	0.999686	0.999971	0.000284546	0.0173897
50	1	70581	0	0.00766565	0.018359	0.999971	0.999831	-0.000139135	-0.0106933
50	1	79827	0	0.018359	0.0454162	0.999831	0.998969	-0.000862417	0.0637752
50	1	82099	0	0.0454162	0.00343576	0.998969	0.999994	0.00102594	-0.0419804
50	1	89815	0	0.00343576	0.0259055	0.999994	0.999665	-0.000329592	-0.0293413
50	1	96804	0	0.0259055	0.0237048	0.999665	0.999719	5.459e-05	0.00220069
50	1	99380	0	0.0237048	0.0280265	0.999719	0.999607	-0.000111777	0.0517314
50	2	21113	0	0.00609977	0.0181408	0.999981	0.999835	-0.00014593	0.012041
50	2	21218	0	0.0181408	0.00469926	0.999835	0.999989	0.000153515	-0.0228401
50	2	46341	0	0.00469926	0.0153604	0.999989	0.999882	-0.000106924	0.0200597
50	2	63942	0	0.0153604	0.00922057	0.999882	0.999957	7.54649e-05	-0.00613987
50	2	66310	0	0.00922057	0.000905804	0.999957	1	4.21001e-05	-0.00831477
50	2	90414	0	0.000905804	0.0103796	1	0.999946	-5.3456e-05	0.00947376
50	2	97128	0	0.0103796	0.00144735	0.999946	0.999999	5.28216e-05	-0.0118269
51	1	6737	0	0.0280265	0.0105852	0.999607	0.999944	0.000336777	-0.0386117
51	1	42150	0	0.0105852	0.0103313	0.999944	0.999947	2.65506e-06	0.0209165
51	1	42892	0	0.0103313	0.00736979	0.999947	0.999973	2.62114e-05	-0.0177011
51	1	53522	0	0.00736979	0.0317091	0.999973	0.999497	-0.000475465	-0.0243394
51	1	54380	0	0.0317091	0.0211077	0.999497	0.999777	0.000280006	0.0106014
51	1	55421	0	0.0211077	0.0122426	0.999777	0.999925	0.000147839	0.00886518
51	1	68338	0	0.0122426	0.0208142	0.999925	0.999783	-0.000141664	-0.0085716
51	1	73399	0	0.0208142	0.00304518	0.999783	0.999995	0.000212	0.0238593
51	1	85125	0	0.00304518	0.0275319	0.999995	0.999621	-0.000374296	-0.0305771
51	1	87304	0	0.0275319	0.0148558	0.999621	0.99989	0.000268692	0.0423876
51	2	3755	0	0.00144735	0.0336993	0.999999	0.999432	-0.000566614	-0.032252
51	2	11313	0	0.0336993	0.0125501	0.999432	0.999921	0.000489189	0.0462494
51	2	17344	0	0.0125501	0.041192	0.999921	0.999152	-0.000769344	0.0286419
51	2	18867	0	0.041192	0.0107812	0.999152	0.999942	0.000790587	-0.0519733
51	2	25280	0	0.0107812	0.0215913	0.999942	0.999767	-0.00017496	-0.0108101
51	2	34519	0	0.0215913	0.0157648	0.999767	0.999876	0.000108834	0.00582651
51	2	46945	0	0.0157648	0.0230789	0.999876	0.999734	-0.000142044	-0.00731412
51	2	52791	0	0.0230789	0.00697669	0.999734	0.999976	0.000242011	0.0161023
51	2	71443	0	0.00697669	0.0159509	0.999976	0.999873	-0.000102873	0.0229276
51	2	79468	0	0.0159509	0.0276234	0.999873	0.999619	-0.000254278	-0.0435743
51	2	80575	0	0.0276234	0.0267654	0.999619	0.999642	2.33327e-05	0.0543888
51	2	87549	0	0.0267654	0.0123978	0.999642	0.999923	0.000281381	-0.0143676
51	2	93660	0	0.0123978	0.0195769	0.999923	0.999808	-0.000114769	-0.0319747
51	2	94699	0	0.0195769	0.0314861	0.999808	0.999504	-0.000304012	-0.0119091
51	2	95677	0	0.0314861	0.00497288	0.999504	0.999988	0.000483438	0.0265132
51	2	97525	0	0.00497288	0.00624554	0.999988	0.99998	-7.1386e-06	-0.00127266
52	1	1195	0	0.0148558	0.00824419	0.99989	0.999966	7.63663e-05	-0.00661156
52	1	21450	0	0.00824419	0.0183118	0.999966	0.999832	-0.000133669	0.0100676
52	1	23385	0	0.0183118	0.00672929	0.999832	0.999977	0.00014503	-0.0115825
52	1	57015	0	0.00672929	0.00743957	0.999977	0.999972	-5.03195e-06	0.000710285
52	1	63835	0	0.00743957	0.0126012	0.999972	0.999921	-5.172e-05	0.00516162
52	1	85659	0	0.0126012	0.0185047	0.999921	0.999829	-9.18127e-05	-0.0311059
52	1	96527	0	0.0185047	0.00578434	0.999829	0.999983	0.000154494	0.024289
52	2	22914	0	0.00624554	0.00343413	0.99998	0.999994	1.36069e-05	0.00967967
52	2	28258	0	0.00343413	0.01491	0.999994	0.999889	-0.000105251	-0.0183441
52	2	35219	0	0.01491	0.0308319	0.999889	0.999525	-0.000364084	0.0457419
52	2	37361	0	0.0308319	0.0379716	0.999525	0.999279	-0.000245586	0.00713965
52	2	38931	0	0.0379716	0.0226264	0.999279	0.999744	0.000465052	-0.0153452
52	2	52060	0	0.0226264	0.0160708	0.999744	0.999871	0.000126848	-0.0386972
52	2	56632	0	0.0160708	0.00598374	0.999871	0.999982	0.00011124	0.0100871
52	2	58493	0	0.00598374	0.00550869	0.999982	0.999985	2.72972e-06	0.0114924
53	1	15634	0	0.00578434	0.0056669	0.999983	0.999984	6.72422e-07	-0.000117441
53	1	20592	0	0.0056669	0.00398693	0.999984	0.999992	8.10911e-06	-0.00965383
53	1	24173	0	0.00398693	0.0206331	0.999992	0.999787	-0.000204894	0.0246201
53	1	26702	0	0.0206331	0.0129528	0.999787	0.999916	0.000128984	-0.00768033
53	1	61639	0	0.0129528	0.0017788	0.999916	0.999998	8.23089e-05	-0.0147316
53	1	63871	0	0.0017788	0.00320339	0.999998	0.999995	-3.54877e-06	-0.00142458
53	1	97360	0	0.00320339	0.00684267	0.999995	0.999977	-1.82801e-05	-0.00363928
53	2	27355	0	0.00550869	0.00584997	0.999985	0.999983	-1.93823e-06	0.000341279
53	2	45377	0	0.00584997	0.00930019	0.999983	0.999957	-2.61354e-05	-0.0151502
53	2	46013	0	0.00930019	0.00222876	0.999957	0.999998	4.07639e-05	0.011529
53	2	76779	0	0.00222876	0.0299989	0.999998	0.99955	-0.000447384	-0.0322277
53	2	81136	0	0.0299989	0.00187874	0.99955	0.999998	0.000448304	0.0318777
54	1	16089	0	0.00684267	0.00852582	0.999977	0.999964	-1.29336e-05	-0.00168315
54	1	23143	0	0.00852582	0.0132483	0.999964	0.999912	-5.14128e-05	-0.0047225
54	1	27932	0	0.0132483	0.0115569	0.999912	0.999933	2.09782e-05	0.0248052
54	1	47668	0	0.0115569	0.00760776	0.999933	0.999971	3.78427e-05	-0.00394914
54	1	54896	0	0.00760776	0.0153797	0.999971	0.999882	-8.93247e-05	0.00777195
54	1	89431	0	0.0153797	0.0053626	0.999882	0.999986	0.000103894	-0.0100171
54	1	94689	0	0.0053626	0.0214069	0.999986	0.999771	-0.000214726	0.0160443
54	1	98827	0	0.0214069	0.0155748	0.999771	0.999879	0.000107846	-0.0369817
54	2	7813	0	0.00187874	0.0139207	0.999998	0.999903	-9.51233e-05	0.0120419
54	2	27031	0	0.0139207	0.00777852	0.999903	0.99997	6.66422e-05	-0.00614216
54	2	65466	0	0.00777852	0.0244864	0.99997	0.9997	-0.000269503	0.0167079
54	2	65678	0	0.0244864	0.0253518	0.9997	0.999679	-2.15642e-05	0.000865379
54	2	76946	0	0.0253518	0.0307395	0.999679	0.999528	-0.000151092	0.00538775
54	2	81696	0	0.0307395	0.0265376	0.999528	0.999648	0.000120344	-0.0572772
54	2	93748	0	0.0265376	0.0549221	0.999648	0.998493	-0.00115543	-0.0283845
54	2	98569	0	0.0549221	0.00620969	0.998493	0.999981	0.00149005	0.0611318
55	1	8845	0	0.0155748	0.0133212	0.999879	0.999911	3.25611e-05	0.00225364
55	1	24982	0	0.0133212	0.000552128	0.999911	1	8.85785e-05	0.0138733
55	1	26851	0	0.000552128	0.00359928	1	0.999994	-6.32498e-06	0.00304716
55	1	27811	0	0.00359928	0.00567756	0.999994	0.999984	-9.63985e-06	0.00207827
55	1	28258	0	0.00567756	0.0169511	0.999984	0.999856	-0.000127545	0.0112736
55	1	37459	0	0.0169511	0.00541807	0.999856	0.999985	0.000129001	-0.0223692
55	1	57818	0	0.00541807	0.0192063	0.999985	0.999816	-0.000169749	-0.0137882
55	1	65576	0	0.0192063	0.0237298	0.999816	0.999718	-9.71068e-05	0.0429362
55	1	68480	0	0.0237298	0.0120678	0.999718	0.999927	0.000208759	-0.0357976
55	1	69952	0	0.0120678	0.00888393	0.999927	0.999961	3.33541e-05	0.0209517
55	1	99269	0	0.00888393	0.0187385	0.999961	0.999824	-0.000136094	-0.0276224
55	2	2596	0	0.00620969	0.0055258	0.999981	0.999985	4.0129e-06	-0.000683889
55	2	4898	0	0.0055258	0.0121412	0.999985	0.999926	-5.84357e-05	0.00661542
55	2	15507	0	0.0121412	0.0196984	0.999926	0.999806	-0.000120301	0.00755713
55	2	60078	0	0.0196984	0.00774449	0.999806	0.99997	0.000164037	-0.0274428
55	2	63625	0	0.00774449	0.0022689	0.99997	0.999997	2.7415e-05	0.0100134
55	2	75135	0	0.0022689	0.00632718	0.999997	0.99998	-1.74425e-05	-0.00859608
55	2	75512	0	0.00632718	0.0398924	0.99998	0.999205	-0.000775385	-0.0335652
55	2	77345	0	0.0398924	0.00720831	0.999205	0.999974	0.000770019	0.0326841
55	2	82786	0	0.00720831	0.0143995	0.999974	0.999896	-7.76906e-05	0.0216079
55	2	84807	0	0.0143995	0.0104486	0.999896	0.999945	4.90885e-05	-0.0248481
55	2	91555	0	0.0104486	0.00858649	0.999945	0.999963	1.77224e-05	0.00186207
56	1	2089	0	0.0187385	0.00524113	0.999824	0.999986	0.000161844	0.0239796
56	1	2603	0	0.00524113	0.0285007	0.999986	0.999594	-0.000392332	0.0232595
56	1	4675	0	0.0285007	0.0139379	0.999594	0.999903	0.000309059	-0.0145627
56	1	17081	0	0.0139379	0.000908476	0.999903	1	9.6725e-05	-0.0148464
56	1	77677	0	0.000908476	0.00507944	1	0.999987	-1.24876e-05	0.00598792
56	1	80973	0	0.00507944	0.0338661	0.999987	0.999427	-0.0005604	0.0287867
56	1	83505	0	0.0338661	0.0335658	0.999427	0.999437	1.01264e-05	-0.000300343
56	1	86307	0	0.0335658	0.0202051	0.999437	0.999796	0.000359273	-0.0537709
56	1	96163	0	0.0202051	0.00593078	0.999796	0.999982	0.000186553	0.0261359
56	2	492	0	0.00858649	0.0413406	0.999963	0.999146	-0.000817322	-0.0327541
56	2	10000	0	0.0413406	0.0176253	0.999146	0.999845	0.00069944	0.0589658
56	2	11271	0	0.0176253	0.0189476	0.999845	0.999821	-2.41801e-05	0.00132231
56	2	11861	0	0.0189476	0.0277857	0.999821	0.999614	-0.000206496	0.00883812
56	2	18019	0	0.0277857	0.0058034	0.999614	0.999983	0.000369251	-0.0335891
56	2	22443	0	0.0058034	0.0265218	0.999983	0.999648	-0.000334808	0.0323252
56	2	59153	0	0.0265218	0.00599889	0.999648	0.999982	0.000333766	-0.0205229
56	2	75893	0	0.00599889	0.0188686	0.999982	0.999822	-0.000160005	0.0128697
56	2	82768	0	0.0188686	0.0162515	0.999822	0.999868	4.59568e-05	-0.00261706
56	2	88891	0	0.0162515	0.0151522	0.999868	0.999885	1.72607e-05	-0.00109927
57	1	1323	0	0.00593078	0.00759575	0.999982	0.999971	-1.12606e-05	-0.0135265
57	1	6735	0	0.00759575	0.00724604	0.999971	0.999974	2.59518e-06	0.000349712
57	1	8825	0	0.00724604	0.00344725	0.999974	0.999994	2.0311e-05	0.00379879
57	1	11156	0	0.00344725	0.0303186	0.999994	0.99954	-0.000453563	0.0337658
57	1	11968	0	0.0303186	0.0146795	0.99954	0.999892	0.000351926	-0.0156391
57	1	13482	0	0.0146795	0.0112245	0.999892	0.999937	4.47498e-05	-0.00345497
57	1	25975	0	0.0112245	0.000464377	0.999937	1	6.28893e-05	-0.0107602
57	1	41039	0	0.000464377	0.000681851	1	1	-1.24638e-07	0.000217474
57	1	43520	0	0.000681851	0.022453	1	0.999748	-0.000251804	0.0217711
57	1	44581	0	0.022453	0.00731687	0.999748	0.999973	0.000225326	-0.0297699
57	1	81033	0	0.00731687	0.0229299	0.999973	0.999737	-0.000236093	-0.015613
57	1	82924	0	0.0229299	0.0277326	0.999737	0.999616	-0.000121651	-0.00480272
57	1	87499	0	0.0277326	0.00517219	0.999616	0.999987	0.000371241	0.0329048
57	2	19927	0	0.0151522	0.013499	0.999885	0.999909	2.36846e-05	-0.00165328
57	2	28990	0	0.013499	0.00881142	0.999909	0.999961	5.22917e-05	-0.0223104
57	2	35949	0	0.00881142	0.00973069	0.999961	0.999953	-8.52256e-06	0.0185421
57	2	46544	0	0.00973069	0.00261867	0.999953	0.999997	4.39154e-05	-0.00711202
57	2	49762	0	0.00261867	0.00244678	0.999997	0.999997	4.35357e-07	-0.00506545
57	2	58901	0	0.00244678	0.0136095	0.999997	0.999907	-8.96122e-05	0.0160563
57	2	77503	0	0.0136095	0.0191606	0.999907	0.999816	-9.09515e-05	-0.0327702
57	2	83439	0	0.0191606	0.0235547	0.999816	0.999723	-9.38416e-05	-0.00439402
57	2	95534	0	0.0235547	0.0305846	0.999723	0.999532	-0.00019028	-0.00702994
57	2	96375	0	0.0305846	0.0109977	0.999532	0.99994	0.000407318	0.0415823
58	1	29794	0	0.00517219	0.00295572	0.999987	0.999996	9.00768e-06	-0.0081279
58	1	38286	0	0.00295572	0.000810968	0.999996	1	4.0393e-06	0.00376668
58	1	51327	0	0.000810968	0.0116678	1	0.999932	-6.77372e-05	0.0108568
58	1	63571	0	0.0116678	0.0126496	0.999932	0.99992	-1.1938e-05	0.000981855
58	1	68211	0	0.0126496	0.00395685	0.99992	0.999992	7.21807e-05	-0.0166065
58	1	90896	0	0.00395685	0.00792803	0.999992	0.999969	-2.35982e-05	0.0118849
58	1	95457	0	0.00792803	0.0152804	0.999969	0.999883	-8.53142e-05	-0.0232084
58	1	95581	0	0.0152804	0.00663447	0.999883	0.999978	9.47411e-05	0.00864589
58	2	4462	0	0.0109977	0.0109527	0.99994	0.99994	4.93656e-07	-4.49794e-05
58	2	6330	0	0.0109527	0.0330211	0.99994	0.999455	-0.000485097	-0.0439737
58	2	10047	0	0.0330211	0.0306416	0.999455	0.999531	7.57457e-05	0.0636626
58	2	14286	0	0.0306416	0.0155199	0.999531	0.99988	0.000349081	-0.0461614
58	2	19564	0	0.0155199	0.00178456	0.99988	0.999998	0.000118848	0.0173044
58	2	51968	0	0.00178456	0.0169101	0.999998	0.999857	-0.000141373	-0.0186946
58	2	66021	0	0.0169101	0.000908589	0.999857	1	0.000142573	0.0178187
58	2	69349	0	0.000908589	0.00239984	1	0.999997	-2.46685e-06	0.00149125
58	2	75756	0	0.00239984	0.018984	0.999997	0.99982	-0.000177302	0.0165842
58	2	76615	0	0.018984	0.0122172	0.99982	0.999925	0.000105572	-0.0312013
58	2	83076	0	0.0122172	0.00684918	0.999925	0.999977	5.11762e-05	0.0190664
59	1	14302	0	0.00663447	0.0153113	0.999978	0.999883	-9.52047e-05	-0.00867679
59	1	28012	0	0.0153113	0.00767718	0.999883	0.999971	8.77516e-05	0.0229884
59	1	52819	0	0.00767718	0.0120209	0.999971	0.999928	-4.27809e-05	-0.0196981
59	1	58370	0	0.0120209	0.0209222	0.999928	0.999781	-0.000146606	-0.00890124
59	1	61565	0	0.0209222	0.0126244	0.999781	0.99992	0.00013919	0.00829774
59	1	71156	0	0.0126244	0.0253339	0.99992	0.999679	-0.000241187	-0.0127095
59	1	87931	0	0.0253339	0.0197166	0.999679	0.999806	0.000126539	0.0450506
59	1	99016	0	0.0197166	0.0165996	0.999806	0.999862	5.66008e-05	-0.00311702
59	2	23409	0	0.00684918	0.0183961	0.999977	0.999831	-0.000145742	-0.0252453
59	2	58726	0	0.0183961	0.0272608	0.999831	0.999628	-0.000202346	-0.00886467
59	2	61895	0	0.0272608	0.0257694	0.999628	0.999668	3.95449e-05	0.00149138
59	2	71159	0	0.0257694	0.0224576	0.999668	0.999748	7.98619e-05	0.048227
59	2	71287	0	0.0224576	0.0198168	0.999748	0.999804	5.58212e-05	-0.00264083
59	2	74514	0	0.0198168	0.024691	0.999804	0.999695	-0.000108464	0.00487421
59	2	76724	0	0.024691	0.00600416	0.999695	0.999982	0.000286839	-0.0186868
59	2	84725	0	0.00600416	0.00242002	0.999982	0.999997	1.50969e-05	-0.00842418
59	2	97067	0	0.00242002	0.0109897	0.999997	0.99994	-5.74566e-05	-0.00856966
59	2	99843	0	0.0109897	0.000970996	0.99994	1	5.99168e-05	0.0119607
60	1	26105	0	0.0165996	0.0143074	0.999862	0.999898	3.54235e-05	-0.030907
60	1	29225	0	0.0143074	0.00487405	0.999898	0.999988	9.04765e-05	0.0191814
60	1	40628	0	0.00487405	0.00376169	0.999988	0.999993	4.80303e-06	-0.00111236
60	1	41017	0	0.00376169	0.00420678	0.999993	0.999991	-1.77335e-06	-0.00796847
60	1	61704	0	0.00420678	0.00805333	0.999991	0.999968	-2.35793e-05	-0.00384655
