cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4
2	1	86859	0.160954	0.150481	0.109667	0.988742	0.994005	0.00532293	-0.041666	-0.0220569	0.0275863	0.00931262	0.0196649
2	1	89341	0.108002	0.153635	0.093212	0.988267	0.995665	0.00748554	-0.0765129	0.00208727	-0.00971905	0.00257269	-0.0144365
2	1	90482	0.0867737	0.107962	0.0898846	0.994189	0.995969	0.00178986	-0.0620607	-0.0343423	0.00830603	-0.05404	0.0471425
2	1	91664	0.0670239	0.0959052	0.0923619	0.995412	0.995744	0.000333602	-0.00606484	0.0202261	0.000723597	0.00725844	-0.010284
2	1	92095	0.0604157	0.0948632	0.0526787	0.995511	0.998613	0.00311684	-0.00241624	-0.0207257	-0.031994	0.0333257	0.00877053
2	1	98234	0.00307233	0.101138	0.0885559	0.994899	0.996087	0.00119405	-0.0154429	-0.00662602	-0.0169187	-0.00239441	0.0146821
2	1	98244	0.00303901	0.0885853	0.0888518	0.996084	0.99606	-2.36403e-05	0.000702495	-0.00419357	0.0176747	0.00852224	0.00165656
2	1	99630	0.000134605	0.0914424	0.0572609	0.995828	0.998362	0.00254469	-0.0472228	0.00674189	0.00993921	-0.00997915	-0.0204833
2	2	366	-0.000132252	0.078228	0.0675211	0.996945	0.997723	0.000780565	-0.00113707	-0.00578666	0.0123053	-0.00662449	0.0160267
2	2	5040	-0.0248624	0.0594269	0.0528299	0.998236	0.998605	0.000370351	0.0170423	0.0110198	0.00397941	-0.0162847	-0.00394382
2	2	13721	-0.174587	0.166714	0.129788	0.986199	0.991613	0.00548923	-0.0647159	-0.0202956	-0.0202603	0.0255128	-0.0234952
2	2	13894	-0.17874	0.132816	0.125765	0.991219	0.992123	0.000912084	-0.00293062	0.00332139	-0.000139973	-0.00156032	0.00760918
2	2	15151	-0.209959	0.150713	0.12973	0.988707	0.99162	0.00294662	-0.0346246	-0.00322133	-0.0182132	-0.00882178	0.000406893
2	2	16542	-0.246633	0.157743	0.122122	0.987636	0.992571	0.00499703	-0.0351927	-0.0121327	0.0274854	0.011922	0.0215445
2	2	17448	-0.271556	0.142013	0.1417	0.989967	0.990011	4.44529e-05	-0.010747	-0.011991	-0.00574722	0.0108219	0.00444765
2	2	17988	-0.28677	0.153524	0.127327	0.988284	0.991927	0.00368551	-0.0219775	0.0647572	0.0412359	0.0309754	0.0716826
2	2	18595	-0.304188	0.141461	0.116852	0.990044	0.993196	0.00318355	-0.0388354	-0.0470237	-0.0685294	-0.0635845	-0.0672164
2	2	18637	-0.305387	0.117665	0.0986309	0.993101	0.995148	0.0020606	-0.0498676	0.00190993	0.0623018	-0.0705146	0.0032639
2	2	18770	-0.309242	0.0998814	0.0998957	0.995024	0.995023	-1.42538e-06	-9.57539e-07	-1.83682e-06	-3.01905e-05	-1.75606e-05	-1.09872e-05
2	2	19266	-0.323748	0.105733	0.0916998	0.994426	0.995804	0.00138628	-0.0637474	0.00160835	0.0280541	0.0501639	0.079224
2	2	19494	-0.330469	0.0908338	0.0798899	0.995883	0.996814	0.000934621	-0.0108353	0.0153879	-0.0100636	-0.0198106	-0.0130575
2	2	22792	-0.430875	0.112254	0.0986394	0.993719	0.995147	0.00143662	-0.0485138	0.0872379	0.0209434	0.036015	-0.114681
2	2	26673	-0.552478	0.180164	0.127848	0.983901	0.991861	0.00808958	-0.199597	0.011576	-0.105292	-0.0657909	0.111478
2	2	28806	-0.618443	0.121306	0.110825	0.992669	0.993878	0.00121716	-0.0173954	0.00365439	0.00994109	-0.00215421	-0.0269345
2	2	29103	-0.627486	0.111456	0.0782622	0.993808	0.996942	0.00315372	0.00718538	-0.00506689	0.044505	0.0295022	0.00576366
2	2	33148	-0.744947	0.156505	0.15184	0.987828	0.988538	0.000719473	-0.000636825	-0.0116773	-0.00820687	0.00288758	-0.000491442
2	2	34013	-0.76826	0.17307	0.142127	0.985135	0.989951	0.00488837	-0.0526516	0.0271851	-0.00558732	0.0259665	0.0308593
2	2	36227	-0.824191	0.187861	0.187146	0.982509	0.982641	0.000134096	0.000665421	-0.00510134	0.000219153	-0.00188916	0.00166442
2	2	36812	-0.837955	0.199287	0.180131	0.980338	0.983907	0.00364061	-0.0222626	-0.0592625	0.0714092	-0.022797	0.0109556
2	2	37521	-0.85404	0.194148	0.116949	0.98133	0.993185	0.0120806	-0.106716	-0.0281206	-0.017056	-0.0397319	-0.0235108
2	2	39431	-0.893755	0.142726	0.103126	0.989866	0.994697	0.00487983	-0.0118231	0.0297262	-0.00235487	0.0494721	-0.0278308
2	2	44251	-0.967743	0.172534	0.15878	0.985226	0.987474	0.00228107	-0.0155916	0.00587962	0.00841055	0.00431537	-0.00453903
2	2	44320	-0.968499	0.159497	0.134121	0.987361	0.991046	0.00373238	-0.100398	-0.0895885	0.00859176	0.0621268	-0.0892217
2	2	44530	-0.970764	0.135	0.0954315	0.990929	0.995457	0.00456932	-0.00487004	0.0243289	-0.00862292	-0.0153426	0.0311472
2	2	44981	-0.97535	0.09784	0.0744843	0.995225	0.99723	0.0020144	0.0111632	0.0326541	-0.0102731	-0.0124849	0.0326362
2	2	50605	-0.999639	0.0962116	0.0639467	0.995382	0.997957	0.00258709	-0.0319403	-0.00237247	-0.00588405	-0.0113815	0.0165426
2	2	55650	-0.968822	0.039413	0.0475749	0.999224	0.998869	-0.000354932	0.00596736	-0.00838867	-0.00186024	0.00930986	-0.00489546
2	2	61844	-0.86781	0.0778592	0.0666506	0.996974	0.997781	0.000810205	0.0102158	0.00185974	-0.00507943	-0.000852535	0.00637764
2	2	62119	-0.861897	0.0719455	0.0602076	0.997415	0.998189	0.000775907	0.0303975	-0.0197494	-0.00719812	-0.011742	-0.0178642
2	2	65013	-0.793545	0.114141	0.115844	0.993507	0.993313	-0.00019579	-0.0010646	-0.00124807	0.00185535	0.00026114	-0.000749951
2	2	65139	-0.79033	0.118739	0.0614036	0.992975	0.998117	0.00517766	0.0555549	0.0247974	-0.0319066	-0.0066035	0.0168323
2	2	66238	-0.761563	0.0870148	0.0761171	0.996221	0.997107	0.000889273	0.0173561	-0.0185073	0.0229403	0.00133508	-0.00753796
2	2	68763	-0.690948	0.140326	0.0821607	0.990203	0.996631	0.00649147	0.0613985	0.0630058	-0.00172525	-0.0100426	0.0310956
2	2	69911	-0.657144	0.113058	0.105037	0.993629	0.994499	0.000875009	0.00587597	-0.0125823	0.00273702	-0.00868027	-0.0247018
2	2	71098	-0.621347	0.139609	0.0889991	0.990302	0.996047	0.00580175	0.081646	-0.0237971	-0.0324587	-0.0126837	0.0462681
2	2	72099	-0.590612	0.110495	0.0952076	0.993914	0.995478	0.00157353	0.0731852	-0.0189995	0.027465	0.0613188	0.0409211
2	2	72892	-0.566026	0.101273	0.0604798	0.994885	0.998173	0.00330462	0.0316158	0.0216603	-0.0084216	0.0346409	-0.0638271
